"","stabr","fscskey","libid","libname","address","city","cnty","zip","zip4","addres_m2000","city_m2000","zip_m2000","zip4_m2000","phone2000","c_relatn","c_legbas","c_admin","c_fscs","geocode2000","popu_lsa2000","popu_und2000","centlib2000","branlib2000","bkmob2000","master2000","libraria2000","othpaid2000","totstaff2000","locgvt2000","stgvt2000","fedgvt2000","othincm2000","totincm2000","salaries2000","benefit2000","staffexp2000","totexpco2000","othopexp2000","totopexp2000","capital2000","bkvol2000","audio2000","video2000","subscrip2000","hrs_open2000","visits2000","referenc2000","totcir2000","loanto2000","loanfm2000","kidcircl2000","kidatten2000","elmatexp2000","elaccexp2000","elmats2000","elsvcacc2000","inetacc2000","inetuse2000","stfterms2000","gpterms2000","eres_usr2000","pub_fips2000","cntyfips2000","yr_sub2000","obereg2000","rstatus2000"
"1923","IL","IL0259","2495","JOHNSBURG P.L.D.","3000 W. JOHNSBURG RD.","JOHNSBURG","MCHENRY","60050","2108","3000 W. JOHNSBURG RD.","JOHNSBURG","60050","2108","8153440077","ME","SD","SO","Y","OTH",10697,10697,1,0,0,0.75,1.5,4.2,5.7,310242,14322,16270,33135,373969,108972,28912,137884,53511,21051,212446,75600,33824,1179,1873,96,3484,96034,3536,92980,594,1453,43700,2258,0,9404,49,"Y","Y","PE",5,6,-1,"17","111",2001,"03",2
"1924","IL","IL0260","2500","JOHNSTON CITY P.L.","506 WASHINGTON AVENUE","JOHNSTON CITY","WILLIAMSON","62951","1697","506 WASHINGTON AVENUE","JOHNSTON CITY","62951","1697","6189836359","ME","CI","SO","Y","CI1",3706,3706,1,0,0,0,1.3,0,1.3,16617,7349,0,5666,29632,NA,NA,NA,3417,NA,32421,0,15562,62,125,37,1664,12000,2600,22243,0,2940,6638,461,0,0,4,"N","N",NA,0,0,-1,"17","199",2001,"03",2
"1925","IL","IL0261","2510","JOLIET P.L.","150 N. OTTAWA ST.","JOLIET","WILL","60432","4192","150 N. OTTAWA ST.","JOLIET","60432","4192","8157402660","ME","CI","MO","Y","CI1",90647,90647,1,1,0,9.65,9.65,43.1,52.75,2214625,203040,0,172713,2590378,1233565,90105,1323670,358491,477889,2160050,66758,357882,16900,3624,570,7384,402532,72436,731817,23421,7414,323924,4723,20000,120000,1862,"Y","Y","PE",34,26,-1,"17","197",2001,"03",2
"1926","IL","IL0262","2520","JONESBORO P.L.","412 S MAIN","JONESBORO","UNION","62952","0430","PO BOX AD","JONESBORO","62952","0430","6188338121","ME","CI","SO","Y","CI1",1786,1786,1,0,0,0,0.5,0,0.5,8932,2203,0,1911,13046,NA,NA,NA,1174,NA,11439,0,5543,49,249,20,1040,1465,312,2343,0,171,829,0,70,0,20,"Y","Y","ST",1,0,-1,"17","181",2001,"03",2
"1927","IL","IL0263","2526","JUSTICE P.L.D.","7641 S. OAK GROVE","JUSTICE","COOK","60458","1358","7641 S. OAK GROVE","JUSTICE","60458","1358","7084961790","ME","SD","SO","Y","OTH",12610,12610,1,0,0,0.94,0.94,6.79,7.73,376191,22056,0,25116,423363,113987,17137,131124,42969,47151,221244,103523,34757,927,1878,116,2964,50000,5356,50766,1911,1316,14587,1423,0,1000,19,"Y","Y","PE",2,3,-1,"17","031",2001,"03",2
"1928","IL","IL0264","2530","KANEVILLE P.L.D.","2S101 HARTER ROAD","KANEVILLE","KANE","60144","0029","P.O. BOX 29","KANEVILLE","60144","0029","6305572441","ME","SD","SO","Y","OTH",1367,1367,1,0,0,0,0.6,0.86,1.46,40000,1700,0,5000,46700,NA,NA,NA,8000,NA,43000,0,18703,626,610,60,1664,5200,3640,14000,1200,150,7000,150,0,2700,1,"Y","Y","PI",0,1,-1,"17","089",2001,"03",2
"1929","IL","IL0265","2540","KANKAKEE P.L.","304 S. INDIANA AVENUE","KANKAKEE","KANKAKEE","60901","3939","304 S. INDIANA AVENUE","KANKAKEE","60901","3939","8159394564","ME","CI","SO","Y","CI1",27541,27541,1,0,0,1.88,5.63,9.7,15.33,366427,34276,20250,18753,439706,316795,42848,359643,58809,57843,476295,0,107627,1460,1201,169,3380,70269,10731,81345,3000,2686,26551,1835,2000,5177,6,"Y","Y","PE",6,5,-1,"17","091",2001,"03",2
"1930","IL","IL0266","2550","KANSAS COMMUNITY MEM. LIB.","107 N. FRONT BOX 319","KANSAS","EDGAR","61933","0319","107 N. FRONT BOX 319","KANSAS","61933","0319","2179485484","ME","CI","SO","Y","OTH",1114,1114,1,0,0,0,0.7,0,0.7,19114,1780,0,1560,22454,NA,NA,NA,3613,NA,19953,0,8267,54,127,18,1456,4125,1800,4411,0,1021,2290,495,202,190,49,"Y","Y","PI",1,0,-1,"17","045",2001,"03",2
"1931","IL","IL0267","2560","KEWANEE P.L.D.","102 SOUTH TREMONT STREET","KEWANEE","STARK","61443","2198","102 SOUTH TREMONT STREET","KEWANEE","61443","2198","3098524505","ME","SD","SO","Y","OTH",14671,14671,1,0,0,1,4.7,7.58,12.28,244581,38356,0,136018,418955,212926,14513,227439,58143,111715,397297,64150,50270,2556,1940,149,3328,78000,6335,101613,837,590,33837,1096,2181,11792,878,"Y","Y","PE",11,5,-1,"17","175",2001,"03",2
"1932","IL","IL0268","2570","KIRKLAND P.L.","513 W. MAIN ST.","KIRKLAND","DEKALB","60146","0189","P.O. BOX 189","KIRKLAND","60146","0189","8155226260","ME","CI","SO","Y","OTH",1011,1011,1,0,0,0,0.72,0,0.72,17285,1247,0,2289,20821,NA,NA,NA,2260,NA,20886,0,11642,410,509,42,1352,3640,1456,6342,20,442,2028,125,350,675,72,"Y","Y","PE",2,1,-1,"17","037",2001,"03",2
"1933","IL","IL0269","2580","KNOXVILLE P.L.","200 E. MAIN ST.","KNOXVILLE","KNOX","61448","1351","200 E. MAIN ST.","KNOXVILLE","61448","1351","3092892113","ME","CI","SO","Y","CI1",3243,3243,1,0,0,0,0.8,0.7,1.5,27136,16471,0,4566,48173,NA,NA,NA,10371,NA,43402,13610,21097,77,303,48,1976,5797,1092,7345,0,29,2486,757,0,0,12,"N","Y","PE",1,1,-1,"17","095",2001,"03",2
"1934","IL","IL0270","2590","LACON P.L.D.","205 SIXTH ST.","LACON","MARSHALL","61540","1244","205 SIXTH ST.","LACON","61540","1244","3092462855","ME","SD","SO","Y","OTH",1986,1986,1,0,0,0,1,0,1,13141,2450,0,7680,23271,NA,NA,NA,6378,NA,30792,0,13550,123,473,58,1872,9719,838,19507,28,347,7983,435,307,704,116,"Y","Y","PE",4,6,-1,"17","123",2001,"03",2
"1935","IL","IL0271","2600","LADD P.L.D.","125 N. MAIN ST.","LADD","BUREAU","61329","0307","P.O. BOX 307","LADD","61329","0307","8158943254","ME","SD","SO","Y","OTH",1582,1582,1,0,0,0,0.85,0,0.85,22309,2102,0,5600,30011,NA,NA,NA,4303,NA,23169,0,4234,342,250,15,1768,6084,546,5457,0,408,2286,17,10,0,20,"Y","N",NA,0,0,-1,"17","011",2001,"03",2
"1936","IL","IL0272","2610","IRA C. REED P.L.","302 JACKSON STREET","LAFAYETTE","STARK","61449","0185","P, O. BOX 185","LAFAYETTE","61449","0185","3099953042","ME","CI","SO","Y","OTH",231,231,1,0,0,0,0.25,0.5,0.75,2000,2216,0,3996,8212,NA,NA,NA,345,NA,7303,0,5612,10,147,8,1404,1794,250,992,0,0,550,175,117,0,69,"Y","Y","PE",0,1,-1,"17","175",2001,"03",2
"1937","IL","IL0273","2620","LAGRANGE P.L.","10 W. COSSITT AVENUE","LAGRANGE","COOK","60525","3708","10 W. COSSITT AVENUE","LAGRANGE","60525","3708","7083520576","ME","CI","SO","Y","OTH",15362,15362,1,0,0,5.15,5.15,15.09,20.24,959912,32742,0,107038,1099692,543171,140544,683715,121465,186962,992142,15359,86631,2449,56,280,3588,148772,17000,161923,3422,2955,69061,3850,4400,54351,854,"Y","Y","PE",11,2,-1,"17","031",2001,"03",2
"1938","IL","IL0274","2630","LAGRANGE PARK P.L.D.","555 N. LA GRANGE ROAD","LAGRANGE PARK","COOK","60526","5644","555 N. LA GRANGE ROAD","LAGRANGE PARK","60526","5644","7083520100","ME","SD","SO","Y","OTH",12861,12861,1,0,0,3.11,4.17,8.01,12.18,815148,26176,12455,106326,960105,325873,63740,389613,89747,225797,705157,218710,60636,5986,1596,219,2912,82609,10192,129650,3347,6625,49962,3569,2588,38815,114,"Y","Y","PE",14,3,-1,"17","031",2001,"03",2
"1939","IL","IL0275","2640","LAHARPE CARNEGIE P.L.D.","209 EAST MAIN STREET","LAHARPE","HANCOCK","61450","0506","P. O. BOX 506","LA HARPE","61450","0506","2176597729","ME","SD","SO","Y","OTH",2502,2502,1,0,0,0,1.2,0.23,1.43,36477,4196,2850,16651,60174,NA,NA,NA,7564,NA,40294,0,22275,21,211,51,1560,7276,4056,18572,87,273,8566,154,16,465,56,"Y","Y","PE",1,2,-1,"17","067",2001,"03",2
"1940","IL","IL0276","2650","LAKE BLUFF P.L.","123 SCRANTON AVENUE","LAKE BLUFF","LAKE","60044","2594","123 SCRANTON AVENUE","LAKE BLUFF","60044","2594","8472342540","ME","CI","SO","Y","OTH",5486,5486,1,0,0,3,3,4.5,7.5,366057,6794,0,20935,393786,220692,15685,236377,75542,74039,385958,0,51154,2022,592,159,2912,35292,12480,70201,763,975,38792,3150,3419,19844,123,"Y","Y","PE",2,1,-1,"17","097",2001,"03",2
"1941","IL","IL0277","2660","LAKE FOREST LIB.","360 E. DEERPATH ROAD","LAKE FOREST","LAKE","60045","2252","360 E. DEERPATH ROAD","LAKE FOREST","60045","2252","8472340636","ME","CI","SO","Y","CI1",18606,18606,1,0,0,9.41,9.41,19.05,28.46,2014136,22197,0,170306,2206639,1109127,273808,1382935,286444,313923,1983302,170926,112728,5562,2762,405,3536,304897,87276,399511,4883,3223,175857,10246,71245,130566,2567,"Y","Y","PE",28,24,-1,"17","097",2001,"03",2
"1942","IL","IL0278","2670","LAKE VILLA P.L.D.","1001 E. GRAND AVE.","LAKE VILLA","LAKE","60046","9154","1001 E. GRAND AVE.","LAKE VILLA","60046","9154","8473567711","ME","SD","SO","Y","OTH",22996,22996,1,0,0,7.4,11.74,16.02,27.76,2439738,41994,13130,345052,2839914,792681,166943,959624,258601,453529,1671754,478863,111955,10773,7227,320,3588,186440,47010,517668,7438,9240,233641,8664,34900,141382,806,"Y","Y","PE",23,14,-1,"17","097",2001,"03",2
"1943","IL","IL0279","2680","LAMOILLE-CLARION P.L.D.","81 MAIN STREET","LAMOILLE","BUREAU","61330","0260","PO BOX 260","LAMOILLE","61330","0260","8156382356","ME","SD","SO","Y","OTH",2020,2020,1,0,0,0,0.63,0.2,0.83,35859,1521,0,2225,39605,NA,NA,NA,5151,NA,37620,0,16462,5,515,56,1508,5000,90,11555,2,463,7328,77,40,189,10,"Y","Y","PE",1,1,-1,"17","011",2001,"03",2
"1944","IL","IL0280","2075","GREATER WEST CENTRAL P.L.D.","202 CENTER STREET","AUGUSTA","SCHUYLER","62311","0235","P.O. BOX 235","AUGUSTA","62311","0235","2173922211","ME","SD","MO","Y","OTH",4859,4859,1,4,0,0,2.77,0.9,3.67,92493,19896,5850,6118,124357,46336,7334,53670,18592,49600,121862,19850,41730,1411,626,134,3848,15144,3770,29579,478,972,10313,653,466,12729,108,"Y","Y","PE",6,12,-1,"17","169",2001,"03",2
"1945","IL","IL0281","2690","LANARK P.L.","110 CARROLL ST.","LANARK","CARROLL","61046","M","110 CARROLL ST.","LANARK","61046","M","8154932166","ME","CI","SO","Y","CI1",1382,1382,1,0,0,0,1.5,0.1,1.6,19778,4081,20281,18423,62563,NA,NA,NA,19629,NA,68212,0,17748,91,120,47,1300,6112,2600,15677,249,384,5082,610,1400,600,14,"Y","Y","PE",1,2,-1,"17","015",2001,"03",2
"1946","IL","IL0282","2700","LEWIS O. FLOM LANSING P.L.","2750 INDIANA AVENUE","LANSING","COOK","60438","2226","2750 INDIANA AVENUE","LANSING","60438","2226","7084742447","ME","CI","SO","Y","OTH",28131,28131,1,0,0,2.63,5.25,17.37,22.62,911150,35550,0,21491,968191,422250,164162,586412,137743,185123,909278,58913,84356,4376,2260,250,3276,127090,19100,211000,2000,5000,81000,5000,15000,1500,79,"Y","Y","PE",8,8,-1,"17","031",2001,"03",2
"1947","IL","IL0283","2710","LASALLE P.L.","305 MARQUETTE","LASALLE","LASALLE","61301","2196","305 MARQUETTE","LASALLE","61301","2196","8152232341","ME","CI","SO","Y","CI1",9717,9717,1,0,0,2,2,1.85,3.85,101605,14649,10494,11202,137950,73346,19478,92824,13874,25269,131967,0,44070,954,489,52,2912,25428,2600,21826,1869,1305,6513,1243,0,14790,230,"Y","Y","PE",3,1,-1,"17","099",2001,"03",2
"1948","IL","IL0284","2720","LAWRENCE P.L.D.","814 12TH STREET","LAWRENCEVILLE","LAWRENCE","62439","2429","814 12TH STREET","LAWRENCEVILLE","62439","2429","6189433016","ME","SD","SO","Y","OTH",7041,7041,1,0,0,0,0.94,2.63,3.57,77618,48352,0,37157,163127,45985,6372,52357,18991,24815,96163,66899,40734,502,685,62,1560,37325,4340,35843,0,821,10005,2100,0,250,38,"Y","Y","PE",2,4,-1,"17","101",2001,"03",2
"1949","IL","IL0285","2730","LEBANON P.L.","314 WEST ST. LOUIS STREET","LEBANON","ST. CLAIR","62254","1592","314 WEST ST. LOUIS STREET","LEBANON","62254","1592","6185374504","ME","CI","SO","Y","CI1",3688,3688,1,0,0,0,1.32,0.93,2.25,52766,20300,0,6174,79240,23667,2817,26484,5224,18736,50444,34117,12338,154,55,12,1924,20400,4810,10421,1860,2034,2679,75,0,4995,13,"Y","Y","PE",1,2,-1,"17","163",2001,"03",2
"1950","IL","IL0286","2740","LEMONT P.L.D.","50 E. WEND STREET","LEMONT","DOUGLAS","60439","6439","50 E. WEND STREET","LEMONT","60439","6439","6302576541","ME","SD","SO","Y","OTH",16422,16422,1,0,0,2.81,3.75,10.82,14.57,787482,60588,0,176854,1024924,302554,84354,386908,141033,202525,730466,188050,63421,3085,3443,196,3640,151585,12168,165305,5577,4116,62174,7166,5046,4760,139,"Y","Y","PE",15,9,-1,"17","041",2001,"03",2
"1951","IL","IL0287","2750","LENA COMMUNITY D.L.","300 WEST MASON STREET","LENA","JO DAVIESS","61048","0756","P.O. BOX 756","LENA","61048","0756","8153693180","ME","SD","SO","Y","OTH",5184,5184,1,0,0,0,3.02,0.07,3.09,90481,10787,5500,10773,117541,60216,5236,65452,24436,41079,130967,0,17582,900,755,64,2496,25646,3536,35849,298,324,17166,3089,0,0,18,"Y","Y","PE",0,3,-1,"17","085",2001,"03",2
"1952","IL","IL0288","2760","LEWISTOWN CARNEGIE P.L.D.","321 W. LINCOLN","LEWISTOWN","FULTON","61542","1304","321 W. LINCOLN","LEWISTOWN","61542","1304","3095472860","ME","SD","SO","Y","OTH",5762,5762,1,0,0,0,1.75,0.45,2.2,71456,16198,0,7354,95008,33579,7314,40893,16035,16167,73095,21942,22231,118,895,57,2080,10525,19916,16778,21,350,7593,500,0,0,5,"N","Y","ST",2,0,-1,"17","057",2001,"03",2
"1953","IL","IL0289","2770","LEXINGTON P.L.D.","207 S. CEDAR ST.","LEXINGTON","MCLEAN","61753","0898","207 S. CEDAR ST.","LEXINGTON","61753","0898","3093657801","ME","SD","SO","Y","OTH",2930,2930,1,0,0,0,2.74,3.05,5.79,89840,6288,3900,9322,109350,45826,6399,52225,19229,26740,98194,0,19748,961,743,59,2132,15496,2548,25312,337,171,9998,290,900,2000,430,"Y","Y","PE",0,4,-1,"17","113",2001,"03",2
"1954","IL","IL0290","2780","LINCOLN P.L.D.","725 PEKIN STREET","LINCOLN","LOGAN","62656","2771","725 PEKIN STREET","LINCOLN","62656","2771","2177328878","ME","SD","SO","Y","OTH",15418,15418,1,0,0,1,4,7.38,11.38,402982,48518,9154,63025,523679,220934,75962,296896,64239,97448,458583,58969,47255,1240,1348,222,3068,97552,8060,112280,3796,3847,37595,4560,806,968,263,"Y","Y","PE",6,2,-1,"17","107",2001,"03",2
"1955","IL","IL0292","2790","LISLE L.D.","777 FRONT STREET","LISLE","DUPAGE","60532","3599","777 FRONT STREET","LISLE","60532","3599","6309711675","ME","SD","SO","Y","OTH",27817,27817,1,0,0,11.49,15.24,38.99,54.23,3987317,34317,0,399403,4421037,1396381,318891,1715272,397689,493479,2606440,264885,172425,5615,6817,375,3588,247328,23339,369620,49,1953,128732,17741,9715,52426,7535,"Y","Y","PE",39,14,-1,"17","043",2001,"03",2
"1956","IL","IL0293","2800","LITCHFIELD CARNEGIE P.L.","400 N. STATE","LITCHFIELD","MONTGOMERY","62056","2086","400 N. STATE","LITCHFIELD","62056","2086","2173243866","ME","CI","SO","Y","CI1",6883,6883,1,0,0,0,2.49,1.15,3.64,66265,17671,0,9444,93380,51041,2083,53124,23844,19244,96212,0,22862,849,1038,85,2652,42409,5777,34271,3,166,10836,3100,1200,250,34,"Y","Y","PE",1,1,-1,"17","135",2001,"03",2
"1957","IL","IL0294","2820","A. HERR & E.E. SMITH LODA TWP. LIB.","105 E. ADAMS","LODA","IROQUOIS","60948","0247","PO BOX 247","LODA","60948","0247","2173862783","ME","CI","SO","Y","OTH",1254,1254,1,0,0,0,0.55,0,0.55,24245,1887,0,2298,28430,NA,NA,NA,6748,NA,26984,223,5034,80,68,2,1092,4160,806,7095,0,193,3089,36,50,400,34,"Y","Y","PE",1,1,-1,"17","075",2001,"03",2
"1958","IL","IL0295","2830","HELEN M. PLUM MEM. LIB.","110 W. MAPLE ST.","LOMBARD","DOUGLAS","60148","2594","110 W. MAPLE ST.","LOMBARD","60148","2594","6306270316","ME","CI","SO","Y","OTH",40870,40870,1,0,0,11.18,16.15,26.69,42.84,1868668,85882,2400,189768,2146718,1137241,240805,1378046,458695,353617,2190358,128064,203320,10469,5898,447,3744,263688,37991,394438,633,1964,204900,12505,55451,67874,4008,"Y","Y","PE",30,18,-1,"17","041",2001,"03",2
"1959","IL","IL0296","2840","LOSTANT COMMUNITY LIB.","108 W. THIRD STREET","LOSTANT","LASALLE","61334","0189","108 W. THIRD STREET","LOSTANT","61334","0189","8153683530","ME","SD","SO","Y","OTH",1400,1400,1,0,0,0,0.29,0,0.29,7297,3015,0,2046,12358,NA,NA,NA,1666,NA,10565,0,3952,51,23,7,598,950,546,1550,0,15,372,155,110,0,47,"Y","Y","PE",1,1,-1,"17","099",2001,"03",2
"1960","IL","IL0297","2850","LOVINGTON P.L.D.","110 WEST STATE STREET","LOVINGTON","MOULTRIE","61937","0199","POST OFFICE BOX 199","LOVIGTON","61937","0199","2178734468","ME","SD","SO","Y","OTH",1981,1981,1,0,0,0,1,0.13,1.13,46707,8539,0,13724,68970,NA,NA,NA,10506,NA,65210,0,17272,575,459,22,1768,12860,252,12701,852,860,6314,740,0,2518,34,"Y","Y","PE",0,1,-1,"17","139",2001,"03",2
"1961","IL","IL0298","2860","LYONS P.L.","4209 JOLIET AVENUE","LYONS","COOK","60534","1597","4209 JOLIET AVENUE","LYONS","60534","1597","7084473577","ME","CI","SO","Y","OTH",9828,9828,1,0,0,1,1,5.14,6.14,221640,20242,0,23562,265444,121312,23051,144363,52504,72595,269462,20961,52671,2717,1030,151,3276,43840,9222,37015,1981,1376,9799,1602,3040,19885,13,"Y","Y","PE",2,1,-1,"17","031",2001,"03",2
"1962","IL","IL0299","2870","M.C. RIVER VALLEY P.L.D.","304 MAIN","MEREDOSIA","MORGAN","62665","0259","BOX 259","MEREDOSIA","62665","0259","2175841571","ME","SD","SO","Y","OTH",1974,1974,1,0,0,0,1.25,0.38,1.63,47365,17503,0,2110,66978,NA,NA,NA,15303,NA,55192,0,16186,424,1043,61,1768,12792,289,13650,105,278,4325,401,500,500,74,"Y","Y","PE",1,2,-1,"17","137",2001,"03",2
"1963","IL","IL0300","2890","MCCOOK P.L.D.","8419 WEST 50TH STREET","MCCOOK","COOK","60525","3246","PO BOX 1553","MCCOOK","60525","1553","7084421242","ME","SD","SO","Y","OTH",278,278,1,0,0,0.93,0.93,2.55,3.48,213234,15595,0,10699,239528,78738,13057,91795,27066,58909,177770,8009,18036,1519,2200,73,2600,16926,1768,19790,2479,489,2578,384,2011,6472,629,"Y","Y","PE",2,1,-1,"17","031",2001,"03",2
"1964","IL","IL0301","2900","MCHENRY P.L.D.","809 NORTH FRONT STREET","MCHENRY","MCHENRY","60050","5528","809 NORTH FRONT STREET","MCHENRY","60050","5528","8153850036","ME","SD","SO","Y","OTH",33225,33225,1,0,0,5.14,8.46,9.3,17.76,1308593,48912,5400,108855,1471760,426323,86417,512740,72713,218363,803816,218074,78117,2089,1982,185,3224,115565,21741,170036,2718,2994,79354,6371,3335,67932,138,"Y","Y","PI",15,0,-1,"17","111",2001,"03",2
"1965","IL","IL0302","2910","MCHENRY-NUNDA P.L.D.","813 W. ROUTE 120","MCHENRY","MCHENRY","60050","3268","813 W. ROUTE 120","MCHENRY","60050","3268","8153856303","ME","SD","SO","Y","OTH",4002,4002,1,0,0,0,1.27,0.65,1.92,83548,13337,2500,5090,104475,NA,NA,NA,13627,NA,87214,4693,18566,548,816,46,2184,12459,14248,12420,11,570,7633,2484,350,2550,35,"Y","Y","PE",0,4,-1,"17","111",2001,"03",2
"1966","IL","IL0303","2920","MACKINAW D.P.L.","117 S. MAIN","MACKINAW","TAZEWELL","61755","0560","BOX 560","MACKINAW","61755","0560","3093598022","ME","SD","SO","Y","OTH",3008,3008,1,0,0,0,1,1.02,2.02,87884,14802,1351,21572,125609,31962,5952,37914,21564,9630,69108,1770,22053,1270,812,79,1716,20017,1057,34070,497,493,12408,947,0,595,13,"Y","Y","PE",1,1,-1,"17","179",2001,"03",2
"1967","IL","IL0304","3415","MT. HOPE-FUNKS GROVE TWP. L.D.","CLINTON & MORGAN ST","MCLEAN","MCLEAN","61754","0320","PO BOX 320","MCLEAN","61754","0320","3098742291","ME","SD","SO","Y","OTH",1432,1432,1,0,0,0,0.35,0.23,0.58,48278,2903,4500,6505,62186,NA,NA,NA,8710,NA,49117,0,13102,119,259,37,1040,1375,1406,8860,25,216,4250,370,100,4023,17,"Y","Y","PE",1,2,-1,"17","113",2001,"03",2
"1968","IL","IL0305","2940","MCCOY MEM. LIB.","118 SOUTH WASHINGTON STREET","MCLEANSBORO","HAMILTON","62859","1199","118 SOUTH WASHINGTON STREET","MCLEANSBORO","62859","1199","6186432125","ME","CI","SO","Y","CI1",2677,2677,1,0,0,0,1.02,0.13,1.15,11183,4588,0,24714,40485,NA,NA,NA,3120,NA,36524,1745,14416,335,41,84,2132,9678,2210,14721,0,0,3667,540,0,0,21,"Y","Y","PE",0,1,-1,"17","065",2001,"03",2
"1969","IL","IL0306","2950","MACOMB P.L.D.","235 SOUTH LAFAYETTE STREET","MACOMB","MCDONOUGH","61455","2231","P.O. BOX 220","MACOMB","61455","0220","3098332714","ME","SD","SO","Y","OTH",20129,20129,1,0,0,1,2,3.5,5.5,255834,41232,0,36072,333138,125683,21046,146729,41643,58319,246691,132072,60876,2140,218,200,3276,70125,16685,93649,697,820,25749,12128,1500,1000,108,"Y","Y","PE",3,4,-1,"17","109",2001,"03",2
"1970","IL","IL0307","2960","SOUTH MACON P.L.D.","451 W. GLENN ST.","MACON","MACON","62544","0288","P. O. BOX 288","MACON","62544","0288","2177643356","ME","SD","SO","Y","OTH",3708,3708,1,0,0,0,1.25,0.5,1.75,67177,6499,0,5457,79133,NA,NA,NA,11876,NA,73043,1685,8948,273,125,37,1794,10134,650,12161,750,188,6239,593,0,355,64,"Y","Y","PE",1,2,-1,"17","115",2001,"03",2
"1971","IL","IL0308","2970","MADISON P.L.","1700 5TH STREET","MADISON","MADISON","62060","1502","1700 5TH STREET","MADISON","62060","1502","6188768448","ME","CI","SO","Y","CI1",5276,5276,1,0,0,0,1.95,0,1.95,57631,22045,4500,580,84756,NA,NA,NA,9300,NA,51867,45000,26061,46,424,5,1872,6300,3200,31300,720,200,5200,350,600,4200,67,"Y","Y","PE",2,2,-1,"17","119",2001,"03",2
"1972","IL","IL0309","2980","MAHOMET P.L.D.","512 E. MAIN ST.","MAHOMET","CHAMPAIGN","61853","0829","P.O. BOX 829","MAHOMET","61853","0829","2175862611","ME","SD","SO","Y","OTH",8440,8440,1,0,0,1,1.15,3.27,4.42,268952,10412,5500,28193,313057,102640,17274,119914,38712,54039,212665,27231,18249,1233,632,110,3224,57876,2730,72195,7139,9752,30066,2185,865,20907,7,"Y","Y","PE",3,3,-1,"17","019",2001,"03",2
"1973","IL","IL0310","2990","MALTA TWP. P.L.","101 S. SECOND ST.","MALTA","DEKALB","60150","0054","P. O. BOX 54","MALTA","60150","0054","8158252525","ME","CI","SO","Y","OTH",1335,1335,1,0,0,0,0.89,0.03,0.92,33841,1647,0,5078,40566,NA,NA,NA,10237,NA,34690,0,18774,201,445,35,1456,7020,3536,35397,1394,974,9923,624,100,264,35,"Y","Y","PI",2,0,-1,"17","037",2001,"03",2
"1974","IL","IL0311","3000","MANHATTAN P.L.D.","240 WHITSON","MANHATTAN","WILL","60442","0053","P.O. BOX 53","MANHATTAN","60442","0053","8154783987","ME","SD","SO","Y","OTH",6789,6789,1,0,0,0,3.31,2.36,5.67,196504,17533,0,28253,242290,116023,17111,133134,22993,71089,227216,1870,34794,667,514,120,3016,33124,8798,55001,2560,2496,26316,1882,505,10341,51,"Y","Y","PE",2,2,-1,"17","197",2001,"03",2
"1975","IL","IL0312","3003","MANITO P.L.D.","308 S. HARRISON","MANITO","MASON","61546","0710","308 S. HARRISON","MANITO","61546","0710","3099686093","ME","SD","SO","Y","OTH",6934,6934,1,0,0,0,2.25,0.38,2.63,93389,12604,0,17861,123854,40311,3300,43611,7762,18844,70217,10045,10788,40,194,41,2678,12466,408,15068,63,184,8013,1583,0,2040,33,"Y","Y","PE",2,1,-1,"17","125",2001,"03",2
"1976","IL","IL0313","3010","BLUE RIDGE TWP. P.L.","101 W. OLIVER","MANSFIELD","PIATT","61854","0459","101 W. OLIVER","MANSFIELD","61854","0459","2174899033","ME","CI","SO","Y","OTH",1407,1407,1,0,0,0,0.4,0.15,0.55,32094,1735,0,751,34580,NA,NA,NA,5705,NA,31421,0,12004,0,182,57,1144,7858,964,14145,12,58,5725,387,0,0,26,"Y","Y","PE",2,2,-1,"17","147",2001,"03",2
"1977","IL","IL0314","3020","MANTENO P.L.D.","50 WEST DIVISION STREET","MANTENO","KANKAKEE","60950","1597","50 WEST DIVISION STREET","MANTENO","60950","1597","8154683323","ME","SD","SO","Y","OTH",8633,8633,1,0,0,0,1.55,2.5,4.05,112870,18945,4500,19278,155593,69272,14805,84077,39933,41589,165599,94920,40541,1946,514,91,2756,40248,9308,56263,3262,1900,15855,887,1325,16604,31,"Y","Y","PE",4,1,-1,"17","091",2001,"03",2
"1978","IL","IL0315","3030","MAPLE PARK P.L.D.","302 WILLOW STREET","MAPLE PARK","DEKALB","60151","0159","PO BOX 159","MAPLE PARK","60151","0159","8158273362","ME","SD","SO","Y","OTH",641,641,1,0,0,0,0.78,0,0.78,24393,750,0,0,25143,NA,NA,NA,1046,NA,13266,0,7663,11,227,6,1456,1422,731,1124,1,3,735,320,52,0,22,"Y","Y","PE",1,1,-1,"17","037",2001,"03",2
"1979","IL","IL0316","3040","MAQUON P.L.D.","210 MAIN STREET","MAQUON","KNOX","61458","0230","P.O. BOX 230","MAQUON","61458","0230","3098753573","ME","SD","MO","Y","OTH",2128,2128,1,1,0,0,1.14,0.1,1.24,35220,7660,3410,7960,54250,NA,NA,NA,10474,NA,48554,3000,14589,95,377,33,2366,9050,1066,7069,4,138,3285,355,60,3000,59,"Y","Y","PE",0,4,-1,"17","095",2001,"03",2
